snapshot_date,origin,dest,airline,dep_date,days_to_dep,min_fare,currency
2025-02-05,BER,LHR,EW,2025-02-08,3,142.09,USD
2025-02-05,BER,LHR,U2,2025-02-08,3,186.71,USD
2025-02-01,BER,LHR,BA,2025-02-08,7,164.28,USD
2025-02-01,BER,LHR,LH,2025-02-08,7,162.89,USD
2025-02-01,BER,LHR,EW,2025-02-08,7,131.29,USD
2025-02-01,BER,LHR,U2,2025-02-08,7,157.02,USD
2025-01-25,BER,LHR,BA,2025-02-08,14,171.16,USD
2025-01-25,BER,LHR,LH,2025-02-08,14,146.51,USD
2025-01-25,BER,LHR,EW,2025-02-08,14,147.63,USD
2025-01-25,BER,LHR,U2,2025-02-08,14,112,USD
2025-01-09,BER,LHR,BA,2025-02-08,30,94.02,USD
2025-01-09,BER,LHR,LH,2025-02-08,30,145.38,USD
2025-01-09,BER,LHR,EW,2025-02-08,30,111.46,USD
2025-01-09,BER,LHR,U2,2025-02-08,30,131.18,USD
2025-02-08,BER,LHR,BA,2025-02-09,1,235.31,USD
2025-02-08,BER,LHR,LH,2025-02-09,1,167.1,USD
2025-02-08,BER,LHR,EW,2025-02-09,1,132.36,USD
2025-02-08,BER,LHR,U2,2025-02-09,1,173.96,USD
2025-02-06,BER,LHR,BA,2025-02-09,3,151.27,USD
2025-02-06,BER,LHR,LH,2025-02-09,3,174.71,USD
2025-02-06,BER,LHR,EW,2025-02-09,3,164.35,USD
2025-02-06,BER,LHR,U2,2025-02-09,3,166.78,USD
2025-02-02,BER,LHR,BA,2025-02-09,7,157.42,USD
2025-02-02,BER,LHR,LH,2025-02-09,7,170.37,USD
2025-02-02,BER,LHR,EW,2025-02-09,7,146.95,USD
2025-02-02,BER,LHR,U2,2025-02-09,7,129.06,USD
2025-01-26,BER,LHR,BA,2025-02-09,14,143.66,USD
2025-01-26,BER,LHR,LH,2025-02-09,14,151.06,USD
2025-01-26,BER,LHR,EW,2025-02-09,14,128.3,USD
2025-01-26,BER,LHR,U2,2025-02-09,14,132.44,USD
2025-01-10,BER,LHR,BA,2025-02-09,30,168.56,USD
2025-01-10,BER,LHR,LH,2025-02-09,30,118.24,USD
2025-01-10,BER,LHR,EW,2025-02-09,30,121.49,USD
2025-01-10,BER,LHR,U2,2025-02-09,30,121.13,USD
2025-02-09,BER,LHR,BA,2025-02-10,1,152.25,USD
2025-02-09,BER,LHR,LH,2025-02-10,1,187.59,USD
2025-02-09,BER,LHR,EW,2025-02-10,1,158.69,USD
2025-02-09,BER,LHR,U2,2025-02-10,1,194.27,USD
2025-02-07,BER,LHR,BA,2025-02-10,3,132.15,USD
2025-02-07,BER,LHR,LH,2025-02-10,3,112.34,USD
2025-02-07,BER,LHR,EW,2025-02-10,3,130.96,USD
2025-02-07,BER,LHR,U2,2025-02-10,3,141.04,USD
2025-02-03,BER,LHR,BA,2025-02-10,7,121.09,USD
2025-02-03,BER,LHR,LH,2025-02-10,7,82.52,USD
2025-02-03,BER,LHR,EW,2025-02-10,7,140.11,USD
2025-02-03,BER,LHR,U2,2025-02-10,7,113.72,USD
2025-01-27,BER,LHR,BA,2025-02-10,14,129.35,USD
2025-01-27,BER,LHR,LH,2025-02-10,14,149.18,USD
2025-01-27,BER,LHR,EW,2025-02-10,14,132.63,USD
2025-01-27,BER,LHR,U2,2025-02-10,14,144.97,USD
2025-01-11,BER,LHR,BA,2025-02-10,30,145.76,USD
2025-01-11,BER,LHR,LH,2025-02-10,30,119.38,USD
2025-01-11,BER,LHR,EW,2025-02-10,30,107.51,USD
2025-01-11,BER,LHR,U2,2025-02-10,30,142.73,USD
2025-02-10,BER,LHR,BA,2025-02-11,1,142.55,USD
2025-02-10,BER,LHR,LH,2025-02-11,1,158.51,USD
2025-02-10,BER,LHR,EW,2025-02-11,1,148.79,USD
2025-02-10,BER,LHR,U2,2025-02-11,1,171.29,USD
2025-02-08,BER,LHR,BA,2025-02-11,3,181.19,USD
2025-02-08,BER,LHR,LH,2025-02-11,3,119.67,USD
2025-02-08,BER,LHR,EW,2025-02-11,3,136.67,USD
2025-02-08,BER,LHR,U2,2025-02-11,3,133,USD
2025-02-04,BER,LHR,BA,2025-02-11,7,124.9,USD
2025-02-04,BER,LHR,LH,2025-02-11,7,119.98,USD
2025-02-04,BER,LHR,EW,2025-02-11,7,144.01,USD
2025-02-04,BER,LHR,U2,2025-02-11,7,109.29,USD
2025-01-28,BER,LHR,BA,2025-02-11,14,115.95,USD
2025-01-28,BER,LHR,LH,2025-02-11,14,113.61,USD
2025-01-28,BER,LHR,EW,2025-02-11,14,99.62,USD
2025-01-28,BER,LHR,U2,2025-02-11,14,114.99,USD
2025-01-12,BER,LHR,BA,2025-02-11,30,123.03,USD
2025-01-12,BER,LHR,LH,2025-02-11,30,125.21,USD
2025-01-12,BER,LHR,EW,2025-02-11,30,103.69,USD
2025-01-12,BER,LHR,U2,2025-02-11,30,106.23,USD
2025-02-11,BER,LHR,BA,2025-02-12,1,200.99,USD
2025-02-11,BER,LHR,LH,2025-02-12,1,127.58,USD
2025-02-11,BER,LHR,EW,2025-02-12,1,106.84,USD
2025-02-11,BER,LHR,U2,2025-02-12,1,166.73,USD
2025-02-09,BER,LHR,BA,2025-02-12,3,136.03,USD
2025-02-09,BER,LHR,LH,2025-02-12,3,155.42,USD
2025-02-09,BER,LHR,EW,2025-02-12,3,114.33,USD
2025-02-09,BER,LHR,U2,2025-02-12,3,152.26,USD
2025-02-05,BER,LHR,BA,2025-02-12,7,136.31,USD
2025-02-05,BER,LHR,LH,2025-02-12,7,154.62,USD
2025-02-05,BER,LHR,EW,2025-02-12,7,134.49,USD
2025-02-05,BER,LHR,U2,2025-02-12,7,121.18,USD
2025-01-29,BER,LHR,BA,2025-02-12,14,155.08,USD
2025-01-29,BER,LHR,LH,2025-02-12,14,115.14,USD
2025-01-29,BER,LHR,EW,2025-02-12,14,123.73,USD
2025-01-29,BER,LHR,U2,2025-02-12,14,141.83,USD
2025-01-13,BER,LHR,BA,2025-02-12,30,106.69,USD
2025-01-13,BER,LHR,LH,2025-02-12,30,134.44,USD
2025-01-13,BER,LHR,EW,2025-02-12,30,107.36,USD
2025-01-13,BER,LHR,U2,2025-02-12,30,126.36,USD
2025-02-12,BER,LHR,BA,2025-02-13,1,142.23,USD
2025-02-12,BER,LHR,LH,2025-02-13,1,171.39,USD
2025-02-12,BER,LHR,EW,2025-02-13,1,172.67,USD
2025-02-12,BER,LHR,U2,2025-02-13,1,194.48,USD
2025-02-10,BER,LHR,BA,2025-02-13,3,146.37,USD
2025-02-10,BER,LHR,LH,2025-02-13,3,132.85,USD
2025-02-10,BER,LHR,EW,2025-02-13,3,118.11,USD
2025-02-10,BER,LHR,U2,2025-02-13,3,142.51,USD
2025-02-06,BER,LHR,BA,2025-02-13,7,121.44,USD
2025-02-06,BER,LHR,LH,2025-02-13,7,131.42,USD
2025-02-06,BER,LHR,EW,2025-02-13,7,133.74,USD
2025-02-06,BER,LHR,U2,2025-02-13,7,109.75,USD
2025-01-30,BER,LHR,BA,2025-02-13,14,135.78,USD
2025-01-30,BER,LHR,LH,2025-02-13,14,110.59,USD
2025-01-30,BER,LHR,EW,2025-02-13,14,127.64,USD
2025-01-30,BER,LHR,U2,2025-02-13,14,126.44,USD
2025-01-14,BER,LHR,BA,2025-02-13,30,128.78,USD
2025-01-14,BER,LHR,LH,2025-02-13,30,123.22,USD
2025-01-14,BER,LHR,EW,2025-02-13,30,131.55,USD
2025-01-14,BER,LHR,U2,2025-02-13,30,135.32,USD
2025-02-13,BER,LHR,BA,2025-02-14,1,185.27,USD
2025-02-13,BER,LHR,LH,2025-02-14,1,189.13,USD
2025-02-13,BER,LHR,EW,2025-02-14,1,213.27,USD
2025-02-13,BER,LHR,U2,2025-02-14,1,207.64,USD
2025-02-11,BER,LHR,BA,2025-02-14,3,170.37,USD
2025-02-11,BER,LHR,LH,2025-02-14,3,190.18,USD
2025-02-11,BER,LHR,EW,2025-02-14,3,172.55,USD
2025-02-11,BER,LHR,U2,2025-02-14,3,135.6,USD
2025-02-07,BER,LHR,BA,2025-02-14,7,185.3,USD
2025-02-07,BER,LHR,LH,2025-02-14,7,172.7,USD
2025-02-07,BER,LHR,EW,2025-02-14,7,142.34,USD
2025-02-07,BER,LHR,U2,2025-02-14,7,140.49,USD
2025-01-31,BER,LHR,BA,2025-02-14,14,144.23,USD
2025-01-31,BER,LHR,LH,2025-02-14,14,142.93,USD
2025-01-31,BER,LHR,EW,2025-02-14,14,99.41,USD
2025-01-31,BER,LHR,U2,2025-02-14,14,134.77,USD
2025-01-15,BER,LHR,BA,2025-02-14,30,134.3,USD
2025-01-15,BER,LHR,LH,2025-02-14,30,143.5,USD
2025-01-15,BER,LHR,EW,2025-02-14,30,148.77,USD
2025-01-15,BER,LHR,U2,2025-02-14,30,146.9,USD
2025-02-14,BER,LHR,BA,2025-02-15,1,149.63,USD
2025-02-14,BER,LHR,LH,2025-02-15,1,174.78,USD
2025-02-14,BER,LHR,EW,2025-02-15,1,188.22,USD
2025-02-14,BER,LHR,U2,2025-02-15,1,227.95,USD
2025-02-12,BER,LHR,BA,2025-02-15,3,168.3,USD
2025-02-12,BER,LHR,LH,2025-02-15,3,145.57,USD
2025-02-12,BER,LHR,EW,2025-02-15,3,146,USD
2025-02-12,BER,LHR,U2,2025-02-15,3,153.67,USD
2025-02-08,BER,LHR,BA,2025-02-15,7,135.87,USD
2025-02-08,BER,LHR,LH,2025-02-15,7,168.45,USD
2025-02-08,BER,LHR,EW,2025-02-15,7,152.11,USD
2025-02-08,BER,LHR,U2,2025-02-15,7,129.61,USD
2025-02-01,BER,LHR,BA,2025-02-15,14,159.08,USD
2025-02-01,BER,LHR,LH,2025-02-15,14,126.18,USD
2025-02-01,BER,LHR,EW,2025-02-15,14,155.38,USD
2025-02-01,BER,LHR,U2,2025-02-15,14,148.18,USD
2025-01-16,BER,LHR,BA,2025-02-15,30,147.31,USD
2025-01-16,BER,LHR,LH,2025-02-15,30,133.28,USD
2025-01-16,BER,LHR,EW,2025-02-15,30,171.57,USD
2025-01-16,BER,LHR,U2,2025-02-15,30,161.93,USD
2025-02-15,BER,LHR,BA,2025-02-16,1,178.5,USD
2025-02-15,BER,LHR,LH,2025-02-16,1,202.77,USD
2025-02-15,BER,LHR,EW,2025-02-16,1,195.2,USD
2025-02-15,BER,LHR,U2,2025-02-16,1,202.17,USD
2025-02-13,BER,LHR,BA,2025-02-16,3,155.66,USD
2025-02-13,BER,LHR,LH,2025-02-16,3,192.64,USD
2025-02-13,BER,LHR,EW,2025-02-16,3,174.84,USD
2025-02-13,BER,LHR,U2,2025-02-16,3,145.42,USD
2025-02-09,BER,LHR,BA,2025-02-16,7,118.74,USD
2025-02-09,BER,LHR,LH,2025-02-16,7,139.13,USD
2025-02-09,BER,LHR,EW,2025-02-16,7,157.78,USD
2025-02-09,BER,LHR,U2,2025-02-16,7,160.61,USD
2025-02-02,BER,LHR,BA,2025-02-16,14,162.93,USD
2025-02-02,BER,LHR,LH,2025-02-16,14,144.13,USD
2025-02-02,BER,LHR,EW,2025-02-16,14,130.28,USD
2025-02-02,BER,LHR,U2,2025-02-16,14,168.78,USD
2025-01-17,BER,LHR,BA,2025-02-16,30,149.07,USD
2025-01-17,BER,LHR,LH,2025-02-16,30,118.24,USD
2025-01-17,BER,LHR,EW,2025-02-16,30,143.2,USD
2025-01-17,BER,LHR,U2,2025-02-16,30,145.66,USD
2025-02-16,BER,LHR,BA,2025-02-17,1,198.17,USD
2025-02-16,BER,LHR,LH,2025-02-17,1,151.51,USD
2025-02-16,BER,LHR,EW,2025-02-17,1,139.76,USD
2025-02-16,BER,LHR,U2,2025-02-17,1,181.32,USD
2025-02-14,BER,LHR,BA,2025-02-17,3,117.27,USD
2025-02-14,BER,LHR,LH,2025-02-17,3,136.87,USD
2025-02-14,BER,LHR,EW,2025-02-17,3,134.29,USD
2025-02-14,BER,LHR,U2,2025-02-17,3,141.15,USD
2025-02-10,BER,LHR,BA,2025-02-17,7,122.35,USD
2025-02-10,BER,LHR,LH,2025-02-17,7,126.15,USD
2025-02-10,BER,LHR,EW,2025-02-17,7,123.01,USD
2025-02-10,BER,LHR,U2,2025-02-17,7,124.22,USD
2025-02-03,BER,LHR,BA,2025-02-17,14,140.33,USD
2025-02-03,BER,LHR,LH,2025-02-17,14,121.53,USD
2025-02-03,BER,LHR,EW,2025-02-17,14,129.18,USD
2025-02-03,BER,LHR,U2,2025-02-17,14,136.94,USD
2025-01-18,BER,LHR,BA,2025-02-17,30,127.68,USD
2025-01-18,BER,LHR,LH,2025-02-17,30,123.51,USD
2025-01-18,BER,LHR,EW,2025-02-17,30,110.42,USD
2025-01-18,BER,LHR,U2,2025-02-17,30,103.03,USD
2025-02-17,BER,LHR,BA,2025-02-18,1,171.5,USD
2025-02-17,BER,LHR,LH,2025-02-18,1,156.02,USD
2025-02-17,BER,LHR,EW,2025-02-18,1,161.89,USD
2025-02-17,BER,LHR,U2,2025-02-18,1,184.84,USD
2025-02-15,BER,LHR,BA,2025-02-18,3,155.23,USD
2025-02-15,BER,LHR,LH,2025-02-18,3,125.06,USD
2025-02-15,BER,LHR,EW,2025-02-18,3,139.13,USD
2025-02-15,BER,LHR,U2,2025-02-18,3,136.42,USD
2025-02-11,BER,LHR,BA,2025-02-18,7,125.32,USD
2025-02-11,BER,LHR,LH,2025-02-18,7,124.32,USD
2025-02-11,BER,LHR,EW,2025-02-18,7,119.26,USD
2025-02-11,BER,LHR,U2,2025-02-18,7,130.82,USD
2025-02-04,BER,LHR,BA,2025-02-18,14,155.98,USD
2025-02-04,BER,LHR,LH,2025-02-18,14,135.83,USD
2025-02-04,BER,LHR,EW,2025-02-18,14,125.24,USD
2025-02-04,BER,LHR,U2,2025-02-18,14,130.09,USD
2025-01-19,BER,LHR,BA,2025-02-18,30,125.24,USD
2025-01-19,BER,LHR,LH,2025-02-18,30,119.74,USD
2025-01-19,BER,LHR,EW,2025-02-18,30,104.07,USD
2025-01-19,BER,LHR,U2,2025-02-18,30,114.4,USD
2025-02-18,BER,LHR,BA,2025-02-19,1,150.97,USD
2025-02-18,BER,LHR,LH,2025-02-19,1,180.39,USD
2025-02-18,BER,LHR,EW,2025-02-19,1,178.87,USD
2025-02-18,BER,LHR,U2,2025-02-19,1,174.07,USD
2025-02-16,BER,LHR,BA,2025-02-19,3,135.5,USD
2025-02-16,BER,LHR,LH,2025-02-19,3,110.94,USD
2025-02-16,BER,LHR,EW,2025-02-19,3,137.79,USD
2025-02-16,BER,LHR,U2,2025-02-19,3,134.58,USD
2025-02-12,BER,LHR,BA,2025-02-19,7,134.26,USD
2025-02-12,BER,LHR,LH,2025-02-19,7,103.38,USD
2025-02-12,BER,LHR,EW,2025-02-19,7,128.22,USD
2025-02-12,BER,LHR,U2,2025-02-19,7,125.79,USD
2025-02-05,BER,LHR,BA,2025-02-19,14,105.66,USD
2025-02-05,BER,LHR,LH,2025-02-19,14,127.02,USD
2025-02-05,BER,LHR,EW,2025-02-19,14,123.47,USD
2025-02-05,BER,LHR,U2,2025-02-19,14,117.58,USD
2025-01-20,BER,LHR,BA,2025-02-19,30,122.78,USD
2025-01-20,BER,LHR,LH,2025-02-19,30,100,USD
2025-01-20,BER,LHR,EW,2025-02-19,30,109.62,USD
2025-01-20,BER,LHR,U2,2025-02-19,30,104.37,USD
2025-02-19,BER,LHR,BA,2025-02-20,1,135.95,USD
2025-02-19,BER,LHR,LH,2025-02-20,1,187.53,USD
2025-02-19,BER,LHR,EW,2025-02-20,1,154.23,USD
2025-02-19,BER,LHR,U2,2025-02-20,1,159.79,USD
2025-02-17,BER,LHR,BA,2025-02-20,3,132.62,USD
2025-02-17,BER,LHR,LH,2025-02-20,3,130.25,USD
2025-02-17,BER,LHR,EW,2025-02-20,3,131.97,USD
2025-02-17,BER,LHR,U2,2025-02-20,3,119.86,USD
2025-02-13,BER,LHR,BA,2025-02-20,7,122.78,USD
2025-02-13,BER,LHR,LH,2025-02-20,7,142.83,USD
2025-02-13,BER,LHR,EW,2025-02-20,7,131.99,USD
2025-02-13,BER,LHR,U2,2025-02-20,7,133.87,USD
2025-02-06,BER,LHR,BA,2025-02-20,14,123.45,USD
2025-02-06,BER,LHR,LH,2025-02-20,14,149.37,USD
2025-02-06,BER,LHR,EW,2025-02-20,14,136.04,USD
2025-02-06,BER,LHR,U2,2025-02-20,14,90.37,USD
2025-01-21,BER,LHR,BA,2025-02-20,30,127.86,USD
2025-01-21,BER,LHR,LH,2025-02-20,30,125.49,USD
2025-01-21,BER,LHR,EW,2025-02-20,30,123.06,USD
2025-01-21,BER,LHR,U2,2025-02-20,30,138.82,USD
2025-02-20,BER,LHR,BA,2025-02-21,1,168.25,USD
2025-02-20,BER,LHR,LH,2025-02-21,1,198.27,USD
2025-02-20,BER,LHR,EW,2025-02-21,1,188.5,USD
2025-02-20,BER,LHR,U2,2025-02-21,1,190.61,USD
2025-02-18,BER,LHR,BA,2025-02-21,3,154.08,USD
2025-02-18,BER,LHR,LH,2025-02-21,3,160.9,USD
2025-02-18,BER,LHR,EW,2025-02-21,3,116.26,USD
2025-02-18,BER,LHR,U2,2025-02-21,3,168.3,USD
2025-02-14,BER,LHR,BA,2025-02-21,7,137.07,USD
2025-02-14,BER,LHR,LH,2025-02-21,7,161.59,USD
2025-02-14,BER,LHR,EW,2025-02-21,7,104.29,USD
2025-02-14,BER,LHR,U2,2025-02-21,7,148.72,USD
2025-02-07,BER,LHR,BA,2025-02-21,14,139.82,USD
2025-02-07,BER,LHR,LH,2025-02-21,14,144.33,USD
2025-02-07,BER,LHR,EW,2025-02-21,14,177.61,USD
2025-02-07,BER,LHR,U2,2025-02-21,14,141.44,USD
2025-01-22,BER,LHR,BA,2025-02-21,30,155.78,USD
2025-01-22,BER,LHR,LH,2025-02-21,30,145.01,USD
2025-01-22,BER,LHR,EW,2025-02-21,30,124.65,USD
2025-01-22,BER,LHR,U2,2025-02-21,30,148.92,USD
2025-02-21,BER,LHR,BA,2025-02-22,1,175.31,USD
2025-02-21,BER,LHR,LH,2025-02-22,1,201.88,USD
2025-02-21,BER,LHR,EW,2025-02-22,1,187.67,USD
2025-02-21,BER,LHR,U2,2025-02-22,1,217.29,USD
2025-02-19,BER,LHR,BA,2025-02-22,3,177.09,USD
2025-02-19,BER,LHR,LH,2025-02-22,3,153.96,USD
2025-02-19,BER,LHR,EW,2025-02-22,3,143.26,USD
2025-02-19,BER,LHR,U2,2025-02-22,3,191.18,USD
2025-02-15,BER,LHR,BA,2025-02-22,7,125.4,USD
2025-02-15,BER,LHR,LH,2025-02-22,7,151.11,USD
2025-02-15,BER,LHR,EW,2025-02-22,7,147.18,USD
2025-02-15,BER,LHR,U2,2025-02-22,7,150.6,USD
2025-02-08,BER,LHR,BA,2025-02-22,14,136.98,USD
2025-02-08,BER,LHR,LH,2025-02-22,14,148.91,USD
2025-02-08,BER,LHR,EW,2025-02-22,14,138.48,USD
2025-02-08,BER,LHR,U2,2025-02-22,14,135.27,USD
2025-01-23,BER,LHR,BA,2025-02-22,30,120.91,USD
2025-01-23,BER,LHR,LH,2025-02-22,30,163.47,USD
2025-01-23,BER,LHR,EW,2025-02-22,30,145.81,USD
2025-01-23,BER,LHR,U2,2025-02-22,30,169.52,USD
2025-02-22,BER,LHR,BA,2025-02-23,1,214.83,USD
2025-02-22,BER,LHR,LH,2025-02-23,1,186.21,USD
2025-02-22,BER,LHR,EW,2025-02-23,1,179.09,USD
2025-02-22,BER,LHR,U2,2025-02-23,1,198.65,USD
2025-02-20,BER,LHR,BA,2025-02-23,3,137.81,USD
2025-02-20,BER,LHR,LH,2025-02-23,3,136.72,USD
2025-02-20,BER,LHR,EW,2025-02-23,3,136.84,USD
2025-02-20,BER,LHR,U2,2025-02-23,3,144.58,USD
2025-02-16,BER,LHR,BA,2025-02-23,7,136.87,USD
2025-02-16,BER,LHR,LH,2025-02-23,7,139.55,USD
2025-02-16,BER,LHR,EW,2025-02-23,7,167.95,USD
2025-02-16,BER,LHR,U2,2025-02-23,7,133.67,USD
2025-02-09,BER,LHR,BA,2025-02-23,14,159.25,USD
2025-02-09,BER,LHR,LH,2025-02-23,14,157.67,USD
2025-02-09,BER,LHR,EW,2025-02-23,14,152.68,USD
2025-02-09,BER,LHR,U2,2025-02-23,14,123.15,USD
2025-01-24,BER,LHR,BA,2025-02-23,30,136.65,USD
2025-01-24,BER,LHR,LH,2025-02-23,30,140.26,USD
2025-01-24,BER,LHR,EW,2025-02-23,30,137.94,USD
2025-01-24,BER,LHR,U2,2025-02-23,30,146.05,USD
2025-02-23,BER,LHR,BA,2025-02-24,1,157.32,USD
2025-02-23,BER,LHR,LH,2025-02-24,1,157.46,USD
2025-02-23,BER,LHR,EW,2025-02-24,1,152.67,USD
2025-02-23,BER,LHR,U2,2025-02-24,1,153.14,USD
2025-02-21,BER,LHR,BA,2025-02-24,3,133.22,USD
2025-02-21,BER,LHR,LH,2025-02-24,3,136.17,USD
2025-02-21,BER,LHR,EW,2025-02-24,3,148.23,USD
2025-02-21,BER,LHR,U2,2025-02-24,3,131.09,USD
2025-02-17,BER,LHR,BA,2025-02-24,7,114.05,USD
2025-02-17,BER,LHR,LH,2025-02-24,7,123.24,USD
2025-02-17,BER,LHR,EW,2025-02-24,7,139.08,USD
2025-02-17,BER,LHR,U2,2025-02-24,7,144.55,USD
2025-02-10,BER,LHR,BA,2025-02-24,14,115.96,USD
2025-02-10,BER,LHR,LH,2025-02-24,14,152.43,USD
2025-02-10,BER,LHR,EW,2025-02-24,14,133.56,USD
2025-02-10,BER,LHR,U2,2025-02-24,14,121.08,USD
2025-01-25,BER,LHR,BA,2025-02-24,30,119.01,USD
2025-01-25,BER,LHR,LH,2025-02-24,30,90.28,USD
2025-01-25,BER,LHR,EW,2025-02-24,30,121.66,USD
2025-01-25,BER,LHR,U2,2025-02-24,30,124.27,USD
2025-02-24,BER,LHR,BA,2025-02-25,1,174.59,USD
2025-02-24,BER,LHR,LH,2025-02-25,1,207.24,USD
2025-02-24,BER,LHR,EW,2025-02-25,1,164.09,USD
2025-02-24,BER,LHR,U2,2025-02-25,1,189.47,USD
2025-02-22,BER,LHR,BA,2025-02-25,3,109.74,USD
2025-02-22,BER,LHR,LH,2025-02-25,3,144.44,USD
2025-02-22,BER,LHR,EW,2025-02-25,3,123.5,USD
2025-02-22,BER,LHR,U2,2025-02-25,3,126.98,USD
2025-02-18,BER,LHR,BA,2025-02-25,7,130.49,USD
2025-02-18,BER,LHR,LH,2025-02-25,7,130.62,USD
2025-02-18,BER,LHR,EW,2025-02-25,7,108.45,USD
2025-02-18,BER,LHR,U2,2025-02-25,7,118.83,USD
2025-02-11,BER,LHR,BA,2025-02-25,14,121.92,USD
2025-02-11,BER,LHR,LH,2025-02-25,14,140.62,USD
2025-02-11,BER,LHR,EW,2025-02-25,14,125.79,USD
2025-02-11,BER,LHR,U2,2025-02-25,14,106.88,USD
2025-01-26,BER,LHR,BA,2025-02-25,30,132.7,USD
2025-01-26,BER,LHR,LH,2025-02-25,30,90.78,USD
2025-01-26,BER,LHR,EW,2025-02-25,30,93.73,USD
2025-01-26,BER,LHR,U2,2025-02-25,30,135.32,USD
2025-02-25,BER,LHR,BA,2025-02-26,1,152.64,USD
2025-02-25,BER,LHR,LH,2025-02-26,1,174.16,USD
2025-02-25,BER,LHR,EW,2025-02-26,1,179.83,USD
2025-02-25,BER,LHR,U2,2025-02-26,1,175.12,USD
2025-02-23,BER,LHR,BA,2025-02-26,3,128.73,USD
2025-02-23,BER,LHR,LH,2025-02-26,3,108.92,USD
2025-02-23,BER,LHR,EW,2025-02-26,3,158.37,USD
2025-02-23,BER,LHR,U2,2025-02-26,3,157.01,USD
2025-02-19,BER,LHR,BA,2025-02-26,7,154.08,USD
2025-02-19,BER,LHR,LH,2025-02-26,7,126.64,USD
2025-02-19,BER,LHR,EW,2025-02-26,7,120.98,USD
2025-02-19,BER,LHR,U2,2025-02-26,7,130.87,USD
2025-02-12,BER,LHR,BA,2025-02-26,14,100.53,USD
2025-02-12,BER,LHR,LH,2025-02-26,14,92.44,USD
2025-02-12,BER,LHR,EW,2025-02-26,14,112.06,USD
2025-02-12,BER,LHR,U2,2025-02-26,14,128.74,USD
2025-01-27,BER,LHR,BA,2025-02-26,30,112.94,USD
2025-01-27,BER,LHR,LH,2025-02-26,30,114.6,USD
2025-01-27,BER,LHR,EW,2025-02-26,30,112.23,USD
2025-01-27,BER,LHR,U2,2025-02-26,30,124.64,USD
2025-02-26,BER,LHR,BA,2025-02-27,1,134.11,USD
2025-02-26,BER,LHR,LH,2025-02-27,1,173.07,USD
2025-02-26,BER,LHR,EW,2025-02-27,1,159.56,USD
2025-02-26,BER,LHR,U2,2025-02-27,1,154.33,USD
2025-02-24,BER,LHR,BA,2025-02-27,3,164.35,USD
2025-02-24,BER,LHR,LH,2025-02-27,3,166.13,USD
2025-02-24,BER,LHR,EW,2025-02-27,3,115.24,USD
2025-02-24,BER,LHR,U2,2025-02-27,3,125.74,USD
2025-02-20,BER,LHR,BA,2025-02-27,7,122.44,USD
2025-02-20,BER,LHR,LH,2025-02-27,7,112.88,USD
2025-02-20,BER,LHR,EW,2025-02-27,7,120.93,USD
2025-02-20,BER,LHR,U2,2025-02-27,7,111.57,USD
2025-02-13,BER,LHR,BA,2025-02-27,14,110.45,USD
2025-02-13,BER,LHR,LH,2025-02-27,14,118.41,USD
2025-02-13,BER,LHR,EW,2025-02-27,14,150.71,USD
2025-02-13,BER,LHR,U2,2025-02-27,14,145.71,USD
2025-01-28,BER,LHR,BA,2025-02-27,30,104.43,USD
2025-01-28,BER,LHR,LH,2025-02-27,30,115.87,USD
2025-01-28,BER,LHR,EW,2025-02-27,30,110.05,USD
2025-01-28,BER,LHR,U2,2025-02-27,30,124.09,USD
2025-02-27,BER,LHR,BA,2025-02-28,1,214.63,USD
2025-02-27,BER,LHR,LH,2025-02-28,1,183.97,USD
2025-02-27,BER,LHR,EW,2025-02-28,1,182.58,USD
2025-02-27,BER,LHR,U2,2025-02-28,1,178.23,USD
2025-02-25,BER,LHR,BA,2025-02-28,3,148.43,USD
2025-02-25,BER,LHR,LH,2025-02-28,3,151.9,USD
2025-02-25,BER,LHR,EW,2025-02-28,3,180.77,USD
2025-02-25,BER,LHR,U2,2025-02-28,3,140.27,USD
2025-02-21,BER,LHR,BA,2025-02-28,7,142.28,USD
2025-02-21,BER,LHR,LH,2025-02-28,7,152.59,USD
2025-02-21,BER,LHR,EW,2025-02-28,7,137.5,USD
2025-02-21,BER,LHR,U2,2025-02-28,7,114.04,USD
2025-02-14,BER,LHR,BA,2025-02-28,14,139.1,USD
2025-02-14,BER,LHR,LH,2025-02-28,14,146.63,USD
2025-02-14,BER,LHR,EW,2025-02-28,14,93.82,USD
2025-02-14,BER,LHR,U2,2025-02-28,14,159.65,USD
2025-01-29,BER,LHR,BA,2025-02-28,30,131.84,USD
2025-01-29,BER,LHR,LH,2025-02-28,30,133.51,USD
2025-01-29,BER,LHR,EW,2025-02-28,30,132.06,USD
2025-01-29,BER,LHR,U2,2025-02-28,30,150.22,USD
2025-02-28,BER,LHR,BA,2025-03-01,1,204.93,USD
2025-02-28,BER,LHR,LH,2025-03-01,1,212.88,USD
2025-02-28,BER,LHR,EW,2025-03-01,1,181.11,USD
2025-02-28,BER,LHR,U2,2025-03-01,1,192.55,USD
2025-02-26,BER,LHR,BA,2025-03-01,3,135.85,USD
2025-02-26,BER,LHR,LH,2025-03-01,3,202.84,USD
2025-02-26,BER,LHR,EW,2025-03-01,3,154.62,USD
2025-02-26,BER,LHR,U2,2025-03-01,3,142.62,USD
2025-02-22,BER,LHR,BA,2025-03-01,7,137.57,USD
